interval_start_local,hourly_load,hour,dayofweek,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24
2025-04-03 06:00:00-07:00,23683.583333333332,6,3,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,19247.25,21524.916666666668,23883.25,25061.5,24120.083333333332,24232.583333333332,22602.666666666668,20398.583333333332,18196.5,16777.75,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668
2025-04-03 07:00:00-07:00,24232.583333333332,7,3,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,19247.25,21524.916666666668,23883.25,25061.5,22602.666666666668,20398.583333333332,18196.5,16777.75,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75
2025-04-03 08:00:00-07:00,22602.666666666668,8,3,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,19247.25,21524.916666666668,23883.25,20398.583333333332,18196.5,16777.75,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75
2025-04-03 09:00:00-07:00,20398.583333333332,9,3,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,19247.25,21524.916666666668,18196.5,16777.75,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332
2025-04-03 10:00:00-07:00,18196.5,10,3,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,19247.25,16777.75,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332
2025-04-03 11:00:00-07:00,16777.75,11,3,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,17585.333333333332,15563.25,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666
2025-04-03 12:00:00-07:00,15563.25,12,3,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,16740.416666666668,15282.5,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334
2025-04-03 13:00:00-07:00,15282.5,13,3,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16106.416666666666,15587.583333333334,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666
2025-04-03 14:00:00-07:00,15587.583333333334,14,3,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,15693.25,16172.083333333334,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334
2025-04-03 15:00:00-07:00,16172.083333333334,15,3,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,16407.833333333332,17698.666666666668,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334
2025-04-03 16:00:00-07:00,17698.666666666668,16,3,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,17591.0,20377.333333333332,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25
2025-04-03 17:00:00-07:00,20377.333333333332,17,3,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,19696.916666666668,22898.833333333332,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332
2025-04-03 18:00:00-07:00,22898.833333333332,18,3,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,22460.0,25033.25,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25
2025-04-03 19:00:00-07:00,25033.25,19,3,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,24790.333333333332,25480.333333333332,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668
2025-04-03 20:00:00-07:00,25480.333333333332,20,3,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,25209.416666666668,25025.916666666668,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0
2025-04-03 21:00:00-07:00,25025.916666666668,21,3,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,24616.333333333332,23833.75,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332
2025-04-03 22:00:00-07:00,23833.75,22,3,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,23464.166666666668,22783.25,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668
2025-04-03 23:00:00-07:00,22783.25,23,3,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,22056.833333333332,22160.75,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668
2025-04-04 00:00:00-07:00,22160.75,0,4,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,21335.416666666668,21482.0,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668
2025-04-04 01:00:00-07:00,21482.0,1,4,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20861.333333333332,20898.75,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332
2025-04-04 02:00:00-07:00,20898.75,2,4,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,20386.833333333332,20709.416666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668
2025-04-04 03:00:00-07:00,20709.416666666668,3,4,20898.75,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,20111.666666666668,21098.916666666668,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668,19851.166666666668
2025-04-04 04:00:00-07:00,21098.916666666668,4,4,20709.416666666668,20898.75,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,20518.333333333332,22182.166666666668,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668,19851.166666666668,19936.583333333332
2025-04-04 05:00:00-07:00,22182.166666666668,5,4,21098.916666666668,20709.416666666668,20898.75,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,21689.583333333332,24142.416666666668,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668,19851.166666666668,19936.583333333332,20317.75
2025-04-04 06:00:00-07:00,24142.416666666668,6,4,22182.166666666668,21098.916666666668,20709.416666666668,20898.75,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,23683.583333333332,24602.75,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668,19851.166666666668,19936.583333333332,20317.75,21088.083333333332
2025-04-04 07:00:00-07:00,24602.75,7,4,24142.416666666668,22182.166666666668,21098.916666666668,20709.416666666668,20898.75,21482.0,22160.75,22783.25,23833.75,25025.916666666668,25480.333333333332,25033.25,22898.833333333332,20377.333333333332,17698.666666666668,16172.083333333334,15587.583333333334,15282.5,15563.25,16777.75,18196.5,20398.583333333332,22602.666666666668,24232.583333333332,22949.75,20497.833333333332,18011.583333333332,16326.666666666666,15150.583333333334,15071.166666666666,15301.083333333334,16135.333333333334,17483.25,20004.833333333332,22522.25,24457.916666666668,24535.0,24077.583333333332,23109.416666666668,21889.916666666668,21253.916666666668,20646.583333333332,20231.416666666668,19851.166666666668,19936.583333333332,20317.75,21088.083333333332,20863.166666666668
