interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar,wind,geothermal,biomass,biogas,small_hydro,coal,nuclear,natural_gas,large_hydro,batteries,imports,other
2025-04-01T11:25:00-07:00,2025-04-01 18:25:00+00:00,2025-04-01T11:30:00-07:00,2025-04-01 18:30:00+00:00,14375,4317,720,115,143,227,0,2276,1532,986,-5285,511,0
2025-04-01T11:30:00-07:00,2025-04-01 18:30:00+00:00,2025-04-01T11:35:00-07:00,2025-04-01 18:35:00+00:00,13823,4103,721,118,143,227,-1,2276,1508,946,-4731,739,0
2025-04-01T11:35:00-07:00,2025-04-01 18:35:00+00:00,2025-04-01T11:40:00-07:00,2025-04-01 18:40:00+00:00,14048,4043,721,99,143,227,-1,2276,1447,865,-4702,605,0
2025-04-01T11:40:00-07:00,2025-04-01 18:40:00+00:00,2025-04-01T11:45:00-07:00,2025-04-01 18:45:00+00:00,14508,4083,719,99,143,226,-1,2276,1421,846,-5172,558,0
2025-04-01T11:45:00-07:00,2025-04-01 18:45:00+00:00,2025-04-01T11:50:00-07:00,2025-04-01 18:50:00+00:00,14357,4009,718,99,145,226,-1,2277,1408,881,-5028,525,0
2025-04-01T11:50:00-07:00,2025-04-01 18:50:00+00:00,2025-04-01T11:55:00-07:00,2025-04-01 18:55:00+00:00,14316,3773,717,99,144,226,-1,2278,1398,887,-4784,484,0
2025-04-01T11:55:00-07:00,2025-04-01 18:55:00+00:00,2025-04-01T12:00:00-07:00,2025-04-01 19:00:00+00:00,14636,3771,715,100,145,226,0,2277,1403,871,-5069,463,0
2025-04-01T12:00:00-07:00,2025-04-01 19:00:00+00:00,2025-04-01T12:05:00-07:00,2025-04-01 19:05:00+00:00,14737,3821,714,97,145,226,-1,2276,1411,851,-5299,406,0
2025-04-01T12:05:00-07:00,2025-04-01 19:05:00+00:00,2025-04-01T12:10:00-07:00,2025-04-01 19:10:00+00:00,14624,3908,714,93,145,226,0,2277,1412,807,-5201,233,0
2025-04-01T12:10:00-07:00,2025-04-01 19:10:00+00:00,2025-04-01T12:15:00-07:00,2025-04-01 19:15:00+00:00,14188,3990,714,95,145,227,0,2277,1409,797,-4373,-205,0
2025-04-01T12:15:00-07:00,2025-04-01 19:15:00+00:00,2025-04-01T12:20:00-07:00,2025-04-01 19:20:00+00:00,13980,3957,713,100,144,227,-1,2277,1405,775,-4012,-431,0
2025-04-01T12:20:00-07:00,2025-04-01 19:20:00+00:00,2025-04-01T12:25:00-07:00,2025-04-01 19:25:00+00:00,13918,3984,713,105,145,226,-1,2278,1417,763,-4186,-395,0
2025-04-01T12:25:00-07:00,2025-04-01 19:25:00+00:00,2025-04-01T12:30:00-07:00,2025-04-01 19:30:00+00:00,13785,3930,714,105,145,225,-1,2277,1420,732,-4224,-280,0
2025-04-01T12:30:00-07:00,2025-04-01 19:30:00+00:00,2025-04-01T12:35:00-07:00,2025-04-01 19:35:00+00:00,13962,3707,714,106,145,227,-1,2279,1417,716,-4319,-102,0
2025-04-01T12:35:00-07:00,2025-04-01 19:35:00+00:00,2025-04-01T12:40:00-07:00,2025-04-01 19:40:00+00:00,14287,3740,713,108,145,226,-1,2277,1421,726,-4635,-293,0
2025-04-01T12:40:00-07:00,2025-04-01 19:40:00+00:00,2025-04-01T12:45:00-07:00,2025-04-01 19:45:00+00:00,14499,3786,714,105,146,226,2,2278,1430,746,-5055,-293,0
2025-04-01T12:45:00-07:00,2025-04-01 19:45:00+00:00,2025-04-01T12:50:00-07:00,2025-04-01 19:50:00+00:00,14680,3773,714,103,145,227,1,2277,1433,770,-5147,-369,0
2025-04-01T12:50:00-07:00,2025-04-01 19:50:00+00:00,2025-04-01T12:55:00-07:00,2025-04-01 19:55:00+00:00,14547,3807,714,105,145,228,0,2279,1428,738,-5208,-233,0
2025-04-01T12:55:00-07:00,2025-04-01 19:55:00+00:00,2025-04-01T13:00:00-07:00,2025-04-01 20:00:00+00:00,14388,3791,713,105,145,228,0,2278,1424,733,-4979,-352,0
2025-04-01T13:00:00-07:00,2025-04-01 20:00:00+00:00,2025-04-01T13:05:00-07:00,2025-04-01 20:05:00+00:00,14257,3811,713,107,146,226,0,2278,1425,732,-4669,-617,0
2025-04-01T13:05:00-07:00,2025-04-01 20:05:00+00:00,2025-04-01T13:10:00-07:00,2025-04-01 20:10:00+00:00,14544,3947,712,108,145,227,-2,2278,1425,764,-5310,-368,0
2025-04-01T13:10:00-07:00,2025-04-01 20:10:00+00:00,2025-04-01T13:15:00-07:00,2025-04-01 20:15:00+00:00,14924,3895,713,109,145,226,-1,2276,1426,787,-5444,-527,0
2025-04-01T13:15:00-07:00,2025-04-01 20:15:00+00:00,2025-04-01T13:20:00-07:00,2025-04-01 20:20:00+00:00,14936,3888,714,110,145,225,-1,2278,1425,766,-5671,-270,0
2025-04-01T13:20:00-07:00,2025-04-01 20:20:00+00:00,2025-04-01T13:25:00-07:00,2025-04-01 20:25:00+00:00,14563,3899,715,111,144,226,-1,2278,1422,746,-5147,-471,0
2025-04-01T13:25:00-07:00,2025-04-01 20:25:00+00:00,2025-04-01T13:30:00-07:00,2025-04-01 20:30:00+00:00,14230,3974,717,111,144,227,-2,2277,1419,737,-4888,-446,0
2025-04-01T13:30:00-07:00,2025-04-01 20:30:00+00:00,2025-04-01T13:35:00-07:00,2025-04-01 20:35:00+00:00,14047,4074,720,111,147,227,-5,2278,1414,763,-4688,-513,0
2025-04-01T13:35:00-07:00,2025-04-01 20:35:00+00:00,2025-04-01T13:40:00-07:00,2025-04-01 20:40:00+00:00,14481,4114,714,111,146,227,0,2277,1414,756,-5179,-585,0
2025-04-01T13:40:00-07:00,2025-04-01 20:40:00+00:00,2025-04-01T13:45:00-07:00,2025-04-01 20:45:00+00:00,14302,4175,714,112,146,226,2,2278,1415,791,-5398,-364,0
2025-04-01T13:45:00-07:00,2025-04-01 20:45:00+00:00,2025-04-01T13:50:00-07:00,2025-04-01 20:50:00+00:00,14196,4367,713,111,146,226,0,2276,1412,783,-5575,-369,0
2025-04-01T13:50:00-07:00,2025-04-01 20:50:00+00:00,2025-04-01T13:55:00-07:00,2025-04-01 20:55:00+00:00,14328,4483,713,111,145,226,-1,2276,1409,748,-5747,-304,0
2025-04-01T13:55:00-07:00,2025-04-01 20:55:00+00:00,2025-04-01T14:00:00-07:00,2025-04-01 21:00:00+00:00,14203,4539,713,109,145,226,1,2278,1417,750,-5836,-184,0
2025-04-01T14:00:00-07:00,2025-04-01 21:00:00+00:00,2025-04-01T14:05:00-07:00,2025-04-01 21:05:00+00:00,14029,4263,712,108,145,227,0,2277,1426,798,-5637,3,0
2025-04-01T14:05:00-07:00,2025-04-01 21:05:00+00:00,2025-04-01T14:10:00-07:00,2025-04-01 21:10:00+00:00,14332,4216,712,111,146,226,0,2276,1425,791,-6015,110,0
2025-04-01T14:10:00-07:00,2025-04-01 21:10:00+00:00,2025-04-01T14:15:00-07:00,2025-04-01 21:15:00+00:00,14253,4200,699,109,145,227,0,2278,1424,793,-5985,114,0
2025-04-01T14:15:00-07:00,2025-04-01 21:15:00+00:00,2025-04-01T14:20:00-07:00,2025-04-01 21:20:00+00:00,14370,4199,712,108,146,227,0,2277,1420,757,-6045,53,0
2025-04-01T14:20:00-07:00,2025-04-01 21:20:00+00:00,2025-04-01T14:25:00-07:00,2025-04-01 21:25:00+00:00,14621,4122,712,104,148,226,-1,2276,1421,748,-5817,-288,0
2025-04-01T14:25:00-07:00,2025-04-01 21:25:00+00:00,2025-04-01T14:30:00-07:00,2025-04-01 21:30:00+00:00,14530,3990,713,105,146,226,-1,2277,1429,792,-5207,-667,0
2025-04-01T14:30:00-07:00,2025-04-01 21:30:00+00:00,2025-04-01T14:35:00-07:00,2025-04-01 21:35:00+00:00,14673,4164,713,104,145,226,-2,2278,1423,806,-5158,-997,0
2025-04-01T14:35:00-07:00,2025-04-01 21:35:00+00:00,2025-04-01T14:40:00-07:00,2025-04-01 21:40:00+00:00,14996,4098,713,105,145,226,-1,2277,1426,870,-5313,-1207,0
2025-04-01T14:40:00-07:00,2025-04-01 21:40:00+00:00,2025-04-01T14:45:00-07:00,2025-04-01 21:45:00+00:00,15380,4105,713,106,145,225,-2,2276,1425,894,-5207,-1597,0
2025-04-01T14:45:00-07:00,2025-04-01 21:45:00+00:00,2025-04-01T14:50:00-07:00,2025-04-01 21:50:00+00:00,15449,4178,713,107,145,226,-1,2276,1428,867,-5235,-1513,0
2025-04-01T14:50:00-07:00,2025-04-01 21:50:00+00:00,2025-04-01T14:55:00-07:00,2025-04-01 21:55:00+00:00,15297,4147,713,108,145,225,-1,2275,1425,851,-5143,-1440,0
2025-04-01T14:55:00-07:00,2025-04-01 21:55:00+00:00,2025-04-01T15:00:00-07:00,2025-04-01 22:00:00+00:00,14534,4140,716,108,143,225,-2,2275,1423,883,-4507,-1203,0
2025-04-01T15:00:00-07:00,2025-04-01 22:00:00+00:00,2025-04-01T15:05:00-07:00,2025-04-01 22:05:00+00:00,14380,3934,726,108,143,226,-2,2276,1418,895,-3813,-1285,0
2025-04-01T15:05:00-07:00,2025-04-01 22:05:00+00:00,2025-04-01T15:10:00-07:00,2025-04-01 22:10:00+00:00,14367,4178,728,108,143,226,-2,2275,1424,886,-4062,-1385,0
2025-04-01T15:10:00-07:00,2025-04-01 22:10:00+00:00,2025-04-01T15:15:00-07:00,2025-04-01 22:15:00+00:00,14275,4232,727,110,144,226,-2,2276,1430,887,-4048,-1531,0
2025-04-01T15:15:00-07:00,2025-04-01 22:15:00+00:00,2025-04-01T15:20:00-07:00,2025-04-01 22:20:00+00:00,14414,4243,717,109,145,226,-1,2276,1430,873,-4603,-1143,0
2025-04-01T15:20:00-07:00,2025-04-01 22:20:00+00:00,2025-04-01T15:25:00-07:00,2025-04-01 22:25:00+00:00,14267,4063,715,109,146,224,0,2277,1426,920,-4270,-1022,0
2025-04-01T15:25:00-07:00,2025-04-01 22:25:00+00:00,2025-04-01T15:30:00-07:00,2025-04-01 22:30:00+00:00,14484,4053,713,108,145,225,0,2276,1421,915,-3947,-1249,0
2025-04-01T15:30:00-07:00,2025-04-01 22:30:00+00:00,2025-04-01T15:35:00-07:00,2025-04-01 22:35:00+00:00,15014,4208,713,108,145,224,-1,2277,1419,886,-4286,-1442,0
2025-04-01T15:35:00-07:00,2025-04-01 22:35:00+00:00,2025-04-01T15:40:00-07:00,2025-04-01 22:40:00+00:00,15318,4166,713,109,144,224,0,2277,1428,880,-4729,-1207,0
2025-04-01T15:40:00-07:00,2025-04-01 22:40:00+00:00,2025-04-01T15:45:00-07:00,2025-04-01 22:45:00+00:00,15300,4207,712,110,145,225,-1,2276,1442,871,-4742,-1131,0
2025-04-01T15:45:00-07:00,2025-04-01 22:45:00+00:00,2025-04-01T15:50:00-07:00,2025-04-01 22:50:00+00:00,15535,4194,713,108,145,225,0,2276,1450,905,-4632,-1465,0
2025-04-01T15:50:00-07:00,2025-04-01 22:50:00+00:00,2025-04-01T15:55:00-07:00,2025-04-01 22:55:00+00:00,15032,4245,712,106,148,225,-1,2278,1445,921,-4243,-1345,0
2025-04-01T15:55:00-07:00,2025-04-01 22:55:00+00:00,2025-04-01T16:00:00-07:00,2025-04-01 23:00:00+00:00,14327,4310,712,99,144,225,-1,2278,1445,943,-3520,-1224,0
2025-04-01T16:00:00-07:00,2025-04-01 23:00:00+00:00,2025-04-01T16:05:00-07:00,2025-04-01 23:05:00+00:00,14013,4282,712,93,144,225,-1,2277,1446,946,-3084,-1230,0
2025-04-01T16:05:00-07:00,2025-04-01 23:05:00+00:00,2025-04-01T16:10:00-07:00,2025-04-01 23:10:00+00:00,13533,4211,712,93,144,225,-1,2277,1442,1107,-2998,-1172,0
2025-04-01T16:10:00-07:00,2025-04-01 23:10:00+00:00,2025-04-01T16:15:00-07:00,2025-04-01 23:15:00+00:00,13481,4255,712,92,143,225,-1,2278,1448,1120,-2933,-1331,0
2025-04-01T16:15:00-07:00,2025-04-01 23:15:00+00:00,2025-04-01T16:20:00-07:00,2025-04-01 23:20:00+00:00,13626,4325,713,91,144,226,0,2279,1439,1152,-2995,-1341,0
2025-04-01T16:20:00-07:00,2025-04-01 23:20:00+00:00,2025-04-01T16:25:00-07:00,2025-04-01 23:25:00+00:00,13722,4327,712,90,145,226,-1,2277,1437,1203,-3370,-1219,0
2025-04-01T16:25:00-07:00,2025-04-01 23:25:00+00:00,2025-04-01T16:30:00-07:00,2025-04-01 23:30:00+00:00,13365,4275,712,91,144,226,-4,2277,1433,1235,-2775,-1176,0
2025-04-01T16:30:00-07:00,2025-04-01 23:30:00+00:00,2025-04-01T16:35:00-07:00,2025-04-01 23:35:00+00:00,13605,4125,712,91,145,225,-4,2277,1427,1233,-2360,-1499,0
2025-04-01T16:35:00-07:00,2025-04-01 23:35:00+00:00,2025-04-01T16:40:00-07:00,2025-04-01 23:40:00+00:00,13892,4115,712,94,145,224,-4,2278,1431,1173,-2028,-1837,0
2025-04-01T16:40:00-07:00,2025-04-01 23:40:00+00:00,2025-04-01T16:45:00-07:00,2025-04-01 23:45:00+00:00,13603,4145,713,93,144,224,-3,2278,1434,1184,-1431,-1933,0
2025-04-01T16:45:00-07:00,2025-04-01 23:45:00+00:00,2025-04-01T16:50:00-07:00,2025-04-01 23:50:00+00:00,13648,4158,712,93,145,225,-3,2278,1434,1169,-1120,-1994,0
2025-04-01T16:50:00-07:00,2025-04-01 23:50:00+00:00,2025-04-01T16:55:00-07:00,2025-04-01 23:55:00+00:00,13467,4162,712,93,147,225,-1,2278,1428,1225,-940,-1818,0
2025-04-01T16:55:00-07:00,2025-04-01 23:55:00+00:00,2025-04-01T17:00:00-07:00,2025-04-02 00:00:00+00:00,13344,4098,711,92,144,226,-2,2276,1344,1212,-688,-1632,0
2025-04-01T17:00:00-07:00,2025-04-02 00:00:00+00:00,2025-04-01T17:05:00-07:00,2025-04-02 00:05:00+00:00,13161,4029,711,91,144,227,-4,2277,1216,1289,-1113,-759,0
2025-04-01T17:05:00-07:00,2025-04-02 00:05:00+00:00,2025-04-01T17:10:00-07:00,2025-04-02 00:10:00+00:00,12088,3901,711,89,145,231,-4,2276,1173,1468,-1130,208,0
2025-04-01T17:10:00-07:00,2025-04-02 00:10:00+00:00,2025-04-01T17:15:00-07:00,2025-04-02 00:15:00+00:00,11011,3848,717,87,145,234,-4,2276,1171,1410,-367,838,0
2025-04-01T17:15:00-07:00,2025-04-02 00:15:00+00:00,2025-04-01T17:20:00-07:00,2025-04-02 00:20:00+00:00,10559,3963,720,86,144,233,-3,2276,1164,1443,46,976,0
2025-04-01T17:20:00-07:00,2025-04-02 00:20:00+00:00,2025-04-01T17:25:00-07:00,2025-04-02 00:25:00+00:00,10341,4121,715,86,144,234,-2,2276,1212,1661,-108,999,0
2025-04-01T17:25:00-07:00,2025-04-02 00:25:00+00:00,2025-04-01T17:30:00-07:00,2025-04-02 00:30:00+00:00,9886,4163,717,86,144,234,-1,2275,1285,1846,212,984,0
2025-04-01T17:30:00-07:00,2025-04-02 00:30:00+00:00,2025-04-01T17:35:00-07:00,2025-04-02 00:35:00+00:00,9713,4147,717,86,144,235,-1,2275,1419,1848,291,1185,0
2025-04-01T17:35:00-07:00,2025-04-02 00:35:00+00:00,2025-04-01T17:40:00-07:00,2025-04-02 00:40:00+00:00,9085,4232,716,86,144,236,-1,2274,1449,2123,452,1613,0
2025-04-01T17:40:00-07:00,2025-04-02 00:40:00+00:00,2025-04-01T17:45:00-07:00,2025-04-02 00:45:00+00:00,8444,4401,720,88,143,236,-1,2274,1443,2262,792,1832,0
2025-04-01T17:45:00-07:00,2025-04-02 00:45:00+00:00,2025-04-01T17:50:00-07:00,2025-04-02 00:50:00+00:00,7853,4480,720,87,144,236,-3,2274,1440,2304,1270,1965,0
2025-04-01T17:50:00-07:00,2025-04-02 00:50:00+00:00,2025-04-01T17:55:00-07:00,2025-04-02 00:55:00+00:00,7236,4523,695,89,143,236,-3,2274,1456,2322,1828,2243,0
2025-04-01T17:55:00-07:00,2025-04-02 00:55:00+00:00,2025-04-01T18:00:00-07:00,2025-04-02 01:00:00+00:00,6570,4539,683,87,143,236,-3,2274,1455,2353,2638,2253,0
2025-04-01T18:00:00-07:00,2025-04-02 01:00:00+00:00,2025-04-01T18:05:00-07:00,2025-04-02 01:05:00+00:00,5932,4558,681,88,144,236,-2,2275,1540,2479,2253,2959,0
2025-04-01T18:05:00-07:00,2025-04-02 01:05:00+00:00,2025-04-01T18:10:00-07:00,2025-04-02 01:10:00+00:00,5253,4426,681,87,144,237,-2,2273,1629,2792,1715,4031,0
2025-04-01T18:10:00-07:00,2025-04-02 01:10:00+00:00,2025-04-01T18:15:00-07:00,2025-04-02 01:15:00+00:00,4430,4366,686,87,144,237,-1,2273,1629,2939,1648,5065,0
2025-04-01T18:15:00-07:00,2025-04-02 01:15:00+00:00,2025-04-01T18:20:00-07:00,2025-04-02 01:20:00+00:00,3716,4272,682,85,143,238,-2,2272,1691,2945,2117,5485,0
2025-04-01T18:20:00-07:00,2025-04-02 01:20:00+00:00,2025-04-01T18:25:00-07:00,2025-04-02 01:25:00+00:00,3136,4230,671,87,144,237,-2,2272,1741,3046,2881,5436,0
2025-04-01T18:25:00-07:00,2025-04-02 01:25:00+00:00,2025-04-01T18:30:00-07:00,2025-04-02 01:30:00+00:00,2559,4238,656,87,144,237,-2,2273,1789,3234,3458,5388,0
2025-04-01T18:30:00-07:00,2025-04-02 01:30:00+00:00,2025-04-01T18:35:00-07:00,2025-04-02 01:35:00+00:00,1949,4222,653,88,144,237,-3,2273,1831,3375,4107,5358,0
2025-04-01T18:35:00-07:00,2025-04-02 01:35:00+00:00,2025-04-01T18:40:00-07:00,2025-04-02 01:40:00+00:00,1545,4225,649,88,145,237,-2,2273,1859,3396,4864,5131,0
2025-04-01T18:40:00-07:00,2025-04-02 01:40:00+00:00,2025-04-01T18:45:00-07:00,2025-04-02 01:45:00+00:00,1163,4253,638,88,144,237,-3,2273,1888,3371,5298,5245,0
2025-04-01T18:45:00-07:00,2025-04-02 01:45:00+00:00,2025-04-01T18:50:00-07:00,2025-04-02 01:50:00+00:00,869,4194,644,88,145,237,-3,2273,1902,3376,5742,5348,0
2025-04-01T18:50:00-07:00,2025-04-02 01:50:00+00:00,2025-04-01T18:55:00-07:00,2025-04-02 01:55:00+00:00,655,4143,647,89,143,238,-3,2274,1908,3519,6274,5160,0
2025-04-01T18:55:00-07:00,2025-04-02 01:55:00+00:00,2025-04-01T19:00:00-07:00,2025-04-02 02:00:00+00:00,462,4153,646,88,143,237,-4,2273,1921,3731,6441,5180,0
2025-04-01T19:00:00-07:00,2025-04-02 02:00:00+00:00,2025-04-01T19:05:00-07:00,2025-04-02 02:05:00+00:00,306,4115,646,88,144,237,-4,2275,1941,3896,6452,5289,0
2025-04-01T19:05:00-07:00,2025-04-02 02:05:00+00:00,2025-04-01T19:10:00-07:00,2025-04-02 02:10:00+00:00,198,4105,643,88,144,236,-4,2272,1990,3822,6383,5596,0
2025-04-01T19:10:00-07:00,2025-04-02 02:10:00+00:00,2025-04-01T19:15:00-07:00,2025-04-02 02:15:00+00:00,121,4161,638,87,144,238,-4,2275,2004,3773,6415,5782,0
2025-04-01T19:15:00-07:00,2025-04-02 02:15:00+00:00,2025-04-01T19:20:00-07:00,2025-04-02 02:20:00+00:00,41,4232,632,87,145,241,-4,2274,2011,3849,6482,5783,0
2025-04-01T19:20:00-07:00,2025-04-02 02:20:00+00:00,2025-04-01T19:25:00-07:00,2025-04-02 02:25:00+00:00,-19,4280,627,88,144,242,-4,2274,2058,3867,6521,5847,0
2025-04-01T19:25:00-07:00,2025-04-02 02:25:00+00:00,2025-04-01T19:30:00-07:00,2025-04-02 02:30:00+00:00,-32,4253,625,88,143,241,-3,2274,2075,3896,6450,6087,0
2025-04-01T19:30:00-07:00,2025-04-02 02:30:00+00:00,2025-04-01T19:35:00-07:00,2025-04-02 02:35:00+00:00,-35,4165,620,88,144,242,-3,2274,2099,3941,6572,6091,0
2025-04-01T19:35:00-07:00,2025-04-02 02:35:00+00:00,2025-04-01T19:40:00-07:00,2025-04-02 02:40:00+00:00,-37,4126,618,88,144,242,-2,2274,2122,4000,6751,5937,0
2025-04-01T19:40:00-07:00,2025-04-02 02:40:00+00:00,2025-04-01T19:45:00-07:00,2025-04-02 02:45:00+00:00,-36,4145,632,87,143,240,-1,2273,2128,4050,6785,5898,0
2025-04-01T19:45:00-07:00,2025-04-02 02:45:00+00:00,2025-04-01T19:50:00-07:00,2025-04-02 02:50:00+00:00,-36,4169,630,87,144,238,-2,2274,2134,4108,6765,5919,0
2025-04-01T19:50:00-07:00,2025-04-02 02:50:00+00:00,2025-04-01T19:55:00-07:00,2025-04-02 02:55:00+00:00,-34,4213,623,86,144,238,-3,2274,2129,4113,6674,6038,0
2025-04-01T19:55:00-07:00,2025-04-02 02:55:00+00:00,2025-04-01T20:00:00-07:00,2025-04-02 03:00:00+00:00,-33,4237,622,88,144,239,-3,2274,2126,4133,6582,6095,0
2025-04-01T20:00:00-07:00,2025-04-02 03:00:00+00:00,2025-04-01T20:05:00-07:00,2025-04-02 03:05:00+00:00,-31,4165,621,85,145,239,-3,2275,2125,4137,6515,6174,0
2025-04-01T20:05:00-07:00,2025-04-02 03:05:00+00:00,2025-04-01T20:10:00-07:00,2025-04-02 03:10:00+00:00,-29,4172,622,89,143,239,-2,2274,2057,4092,6750,6074,0
2025-04-01T20:10:00-07:00,2025-04-02 03:10:00+00:00,2025-04-01T20:15:00-07:00,2025-04-02 03:15:00+00:00,-27,4178,620,87,143,238,-3,2274,2043,3933,6719,6162,0
2025-04-01T20:15:00-07:00,2025-04-02 03:15:00+00:00,2025-04-01T20:20:00-07:00,2025-04-02 03:20:00+00:00,-26,4173,617,88,143,238,-1,2274,2066,3920,6611,6244,0
2025-04-01T20:20:00-07:00,2025-04-02 03:20:00+00:00,2025-04-01T20:25:00-07:00,2025-04-02 03:25:00+00:00,-26,4194,615,90,144,238,-3,2274,2074,3930,6456,6269,0
2025-04-01T20:25:00-07:00,2025-04-02 03:25:00+00:00,2025-04-01T20:30:00-07:00,2025-04-02 03:30:00+00:00,-26,4225,615,91,143,238,-3,2275,2093,3959,6328,6292,0
2025-04-01T20:30:00-07:00,2025-04-02 03:30:00+00:00,2025-04-01T20:35:00-07:00,2025-04-02 03:35:00+00:00,-26,4326,614,89,143,238,-3,2274,2096,3973,6177,6283,0
2025-04-01T20:35:00-07:00,2025-04-02 03:35:00+00:00,2025-04-01T20:40:00-07:00,2025-04-02 03:40:00+00:00,-26,4422,614,89,143,238,-3,2275,2112,4180,5860,6265,0
2025-04-01T20:40:00-07:00,2025-04-02 03:40:00+00:00,2025-04-01T20:45:00-07:00,2025-04-02 03:45:00+00:00,-26,4456,613,90,144,238,-2,2274,2165,4247,5629,6283,0
2025-04-01T20:45:00-07:00,2025-04-02 03:45:00+00:00,2025-04-01T20:50:00-07:00,2025-04-02 03:50:00+00:00,-25,4451,615,91,144,239,-3,2275,2148,4271,5489,6462,0
2025-04-01T20:50:00-07:00,2025-04-02 03:50:00+00:00,2025-04-01T20:55:00-07:00,2025-04-02 03:55:00+00:00,-25,4384,620,92,143,238,-2,2274,2144,4315,5490,6441,0
2025-04-01T20:55:00-07:00,2025-04-02 03:55:00+00:00,2025-04-01T21:00:00-07:00,2025-04-02 04:00:00+00:00,-26,4300,625,93,144,239,-3,2274,2185,4379,5442,6422,0
2025-04-01T21:00:00-07:00,2025-04-02 04:00:00+00:00,2025-04-01T21:05:00-07:00,2025-04-02 04:05:00+00:00,-23,4278,621,93,145,239,-2,2274,2215,4398,5227,6524,0
2025-04-01T21:05:00-07:00,2025-04-02 04:05:00+00:00,2025-04-01T21:10:00-07:00,2025-04-02 04:10:00+00:00,-23,4195,618,94,143,239,-2,2275,2266,4402,5375,6446,0
2025-04-01T21:10:00-07:00,2025-04-02 04:10:00+00:00,2025-04-01T21:15:00-07:00,2025-04-02 04:15:00+00:00,-23,4151,611,93,143,239,-4,2275,2301,4364,5466,6393,0
2025-04-01T21:15:00-07:00,2025-04-02 04:15:00+00:00,2025-04-01T21:20:00-07:00,2025-04-02 04:20:00+00:00,-23,4252,615,93,144,239,-4,2274,2306,4334,5231,6472,0
2025-04-01T21:20:00-07:00,2025-04-02 04:20:00+00:00,2025-04-01T21:25:00-07:00,2025-04-02 04:25:00+00:00,-23,4319,614,94,144,238,-2,2274,2312,4325,5064,6569,0
2025-04-01T21:25:00-07:00,2025-04-02 04:25:00+00:00,2025-04-01T21:30:00-07:00,2025-04-02 04:30:00+00:00,-22,4299,612,92,144,239,-1,2275,2321,4370,4840,6722,0
2025-04-01T21:30:00-07:00,2025-04-02 04:30:00+00:00,2025-04-01T21:35:00-07:00,2025-04-02 04:35:00+00:00,-23,4342,604,95,144,238,-1,2276,2328,4383,4529,6848,0
2025-04-01T21:35:00-07:00,2025-04-02 04:35:00+00:00,2025-04-01T21:40:00-07:00,2025-04-02 04:40:00+00:00,-22,4328,600,96,144,238,-1,2274,2322,4489,4262,6945,0
2025-04-01T21:40:00-07:00,2025-04-02 04:40:00+00:00,2025-04-01T21:45:00-07:00,2025-04-02 04:45:00+00:00,-22,4185,605,97,144,239,-2,2274,2327,4704,4035,6957,0
2025-04-01T21:45:00-07:00,2025-04-02 04:45:00+00:00,2025-04-01T21:50:00-07:00,2025-04-02 04:50:00+00:00,-22,4106,606,97,144,240,-2,2275,2336,4734,3883,7029,0
2025-04-01T21:50:00-07:00,2025-04-02 04:50:00+00:00,2025-04-01T21:55:00-07:00,2025-04-02 04:55:00+00:00,-22,4106,606,97,144,238,-2,2274,2350,4623,3855,7069,0
2025-04-01T21:55:00-07:00,2025-04-02 04:55:00+00:00,2025-04-01T22:00:00-07:00,2025-04-02 05:00:00+00:00,-23,3986,605,94,143,239,-1,2275,2390,4630,3728,7192,0
2025-04-01T22:00:00-07:00,2025-04-02 05:00:00+00:00,2025-04-01T22:05:00-07:00,2025-04-02 05:05:00+00:00,-23,3963,604,95,143,240,-1,2275,2438,4602,3508,7288,0
2025-04-01T22:05:00-07:00,2025-04-02 05:05:00+00:00,2025-04-01T22:10:00-07:00,2025-04-02 05:10:00+00:00,-23,3944,594,94,144,240,-2,2275,2463,4480,3500,7326,0
2025-04-01T22:10:00-07:00,2025-04-02 05:10:00+00:00,2025-04-01T22:15:00-07:00,2025-04-02 05:15:00+00:00,-23,4018,597,96,144,240,-1,2275,2465,4349,3339,7394,0
2025-04-01T22:15:00-07:00,2025-04-02 05:15:00+00:00,2025-04-01T22:20:00-07:00,2025-04-02 05:20:00+00:00,-22,3946,604,94,143,240,-2,2275,2504,4333,2923,7686,0
2025-04-01T22:20:00-07:00,2025-04-02 05:20:00+00:00,2025-04-01T22:25:00-07:00,2025-04-02 05:25:00+00:00,-22,3908,605,95,143,240,-2,2275,2526,4305,2614,7930,0
2025-04-01T22:25:00-07:00,2025-04-02 05:25:00+00:00,2025-04-01T22:30:00-07:00,2025-04-02 05:30:00+00:00,-23,3960,605,93,144,240,-3,2275,2529,4239,2390,8047,0
2025-04-01T22:30:00-07:00,2025-04-02 05:30:00+00:00,2025-04-01T22:35:00-07:00,2025-04-02 05:35:00+00:00,-22,3993,604,94,143,240,-3,2276,2528,4242,2144,8109,0
2025-04-01T22:35:00-07:00,2025-04-02 05:35:00+00:00,2025-04-01T22:40:00-07:00,2025-04-02 05:40:00+00:00,-22,4008,605,94,144,240,-3,2277,2537,4168,1885,8161,0
2025-04-01T22:40:00-07:00,2025-04-02 05:40:00+00:00,2025-04-01T22:45:00-07:00,2025-04-02 05:45:00+00:00,-23,3981,605,94,144,239,-3,2277,2578,4100,1705,8267,0
