interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,supply,stand_alone_batteries,hybrid_batteries
2025-04-04T18:40:00-07:00,2025-04-05 01:40:00+00:00,2025-04-04T18:45:00-07:00,2025-04-05 01:45:00+00:00,3570,3036,581
2025-04-04T18:45:00-07:00,2025-04-05 01:45:00+00:00,2025-04-04T18:50:00-07:00,2025-04-05 01:50:00+00:00,4125,3513,672
2025-04-04T18:50:00-07:00,2025-04-05 01:50:00+00:00,2025-04-04T18:55:00-07:00,2025-04-05 01:55:00+00:00,4634,3921,759
2025-04-04T18:55:00-07:00,2025-04-05 01:55:00+00:00,2025-04-04T19:00:00-07:00,2025-04-05 02:00:00+00:00,5095,4337,802
2025-04-04T19:00:00-07:00,2025-04-05 02:00:00+00:00,2025-04-04T19:05:00-07:00,2025-04-05 02:05:00+00:00,5523,4849,721
2025-04-04T19:05:00-07:00,2025-04-05 02:05:00+00:00,2025-04-04T19:10:00-07:00,2025-04-05 02:10:00+00:00,6025,5523,505
2025-04-04T19:10:00-07:00,2025-04-05 02:10:00+00:00,2025-04-04T19:15:00-07:00,2025-04-05 02:15:00+00:00,6003,5674,324
2025-04-04T19:15:00-07:00,2025-04-05 02:15:00+00:00,2025-04-04T19:20:00-07:00,2025-04-05 02:20:00+00:00,6112,5854,282
2025-04-04T19:20:00-07:00,2025-04-05 02:20:00+00:00,2025-04-04T19:25:00-07:00,2025-04-05 02:25:00+00:00,6341,6080,276
2025-04-04T19:25:00-07:00,2025-04-05 02:25:00+00:00,2025-04-04T19:30:00-07:00,2025-04-05 02:30:00+00:00,6391,6134,265
2025-04-04T19:30:00-07:00,2025-04-05 02:30:00+00:00,2025-04-04T19:35:00-07:00,2025-04-05 02:35:00+00:00,6491,6241,257
2025-04-04T19:35:00-07:00,2025-04-05 02:35:00+00:00,2025-04-04T19:40:00-07:00,2025-04-05 02:40:00+00:00,6571,6329,251
2025-04-04T19:40:00-07:00,2025-04-05 02:40:00+00:00,2025-04-04T19:45:00-07:00,2025-04-05 02:45:00+00:00,6629,6384,244
2025-04-04T19:45:00-07:00,2025-04-05 02:45:00+00:00,2025-04-04T19:50:00-07:00,2025-04-05 02:50:00+00:00,6576,6336,241
2025-04-04T19:50:00-07:00,2025-04-05 02:50:00+00:00,2025-04-04T19:55:00-07:00,2025-04-05 02:55:00+00:00,6671,6438,240
2025-04-04T19:55:00-07:00,2025-04-05 02:55:00+00:00,2025-04-04T20:00:00-07:00,2025-04-05 03:00:00+00:00,6691,6452,237
2025-04-04T20:00:00-07:00,2025-04-05 03:00:00+00:00,2025-04-04T20:05:00-07:00,2025-04-05 03:05:00+00:00,6709,6424,280
2025-04-04T20:05:00-07:00,2025-04-05 03:05:00+00:00,2025-04-04T20:10:00-07:00,2025-04-05 03:10:00+00:00,6341,5831,449
2025-04-04T20:10:00-07:00,2025-04-05 03:10:00+00:00,2025-04-04T20:15:00-07:00,2025-04-05 03:15:00+00:00,5970,5474,479
2025-04-04T20:15:00-07:00,2025-04-05 03:15:00+00:00,2025-04-04T20:20:00-07:00,2025-04-05 03:20:00+00:00,5716,5282,418
2025-04-04T20:20:00-07:00,2025-04-05 03:20:00+00:00,2025-04-04T20:25:00-07:00,2025-04-05 03:25:00+00:00,5619,5215,403
2025-04-04T20:25:00-07:00,2025-04-05 03:25:00+00:00,2025-04-04T20:30:00-07:00,2025-04-05 03:30:00+00:00,5672,5257,423
2025-04-04T20:30:00-07:00,2025-04-05 03:30:00+00:00,2025-04-04T20:35:00-07:00,2025-04-05 03:35:00+00:00,5686,5214,461
2025-04-04T20:35:00-07:00,2025-04-05 03:35:00+00:00,2025-04-04T20:40:00-07:00,2025-04-05 03:40:00+00:00,5502,5163,325
2025-04-04T20:40:00-07:00,2025-04-05 03:40:00+00:00,2025-04-04T20:45:00-07:00,2025-04-05 03:45:00+00:00,5376,5106,262
2025-04-04T20:45:00-07:00,2025-04-05 03:45:00+00:00,2025-04-04T20:50:00-07:00,2025-04-05 03:50:00+00:00,5260,5000,238
2025-04-04T20:50:00-07:00,2025-04-05 03:50:00+00:00,2025-04-04T20:55:00-07:00,2025-04-05 03:55:00+00:00,5107,4854,226
2025-04-04T20:55:00-07:00,2025-04-05 03:55:00+00:00,2025-04-04T21:00:00-07:00,2025-04-05 04:00:00+00:00,5056,4829,231
2025-04-04T21:00:00-07:00,2025-04-05 04:00:00+00:00,2025-04-04T21:05:00-07:00,2025-04-05 04:05:00+00:00,5113,4890,241
2025-04-04T21:05:00-07:00,2025-04-05 04:05:00+00:00,2025-04-04T21:10:00-07:00,2025-04-05 04:10:00+00:00,5364,4995,391
2025-04-04T21:10:00-07:00,2025-04-05 04:10:00+00:00,2025-04-04T21:15:00-07:00,2025-04-05 04:15:00+00:00,5537,5087,449
2025-04-04T21:15:00-07:00,2025-04-05 04:15:00+00:00,2025-04-04T21:20:00-07:00,2025-04-05 04:20:00+00:00,5448,5015,426
2025-04-04T21:20:00-07:00,2025-04-05 04:20:00+00:00,2025-04-04T21:25:00-07:00,2025-04-05 04:25:00+00:00,5330,4895,417
2025-04-04T21:25:00-07:00,2025-04-05 04:25:00+00:00,2025-04-04T21:30:00-07:00,2025-04-05 04:30:00+00:00,5181,4769,395
2025-04-04T21:30:00-07:00,2025-04-05 04:30:00+00:00,2025-04-04T21:35:00-07:00,2025-04-05 04:35:00+00:00,5070,4680,389
2025-04-04T21:35:00-07:00,2025-04-05 04:35:00+00:00,2025-04-04T21:40:00-07:00,2025-04-05 04:40:00+00:00,5032,4618,402
2025-04-04T21:40:00-07:00,2025-04-05 04:40:00+00:00,2025-04-04T21:45:00-07:00,2025-04-05 04:45:00+00:00,4885,4448,413
2025-04-04T21:45:00-07:00,2025-04-05 04:45:00+00:00,2025-04-04T21:50:00-07:00,2025-04-05 04:50:00+00:00,4581,4156,400
2025-04-04T21:50:00-07:00,2025-04-05 04:50:00+00:00,2025-04-04T21:55:00-07:00,2025-04-05 04:55:00+00:00,4434,4015,404
2025-04-04T21:55:00-07:00,2025-04-05 04:55:00+00:00,2025-04-04T22:00:00-07:00,2025-04-05 05:00:00+00:00,4157,3720,400
2025-04-04T22:00:00-07:00,2025-04-05 05:00:00+00:00,2025-04-04T22:05:00-07:00,2025-04-05 05:05:00+00:00,3898,3485,423
2025-04-04T22:05:00-07:00,2025-04-05 05:05:00+00:00,2025-04-04T22:10:00-07:00,2025-04-05 05:10:00+00:00,4402,4117,351
2025-04-04T22:10:00-07:00,2025-04-05 05:10:00+00:00,2025-04-04T22:15:00-07:00,2025-04-05 05:15:00+00:00,4607,4247,353
2025-04-04T22:15:00-07:00,2025-04-05 05:15:00+00:00,2025-04-04T22:20:00-07:00,2025-04-05 05:20:00+00:00,4358,4014,326
2025-04-04T22:20:00-07:00,2025-04-05 05:20:00+00:00,2025-04-04T22:25:00-07:00,2025-04-05 05:25:00+00:00,4118,3749,323
2025-04-04T22:25:00-07:00,2025-04-05 05:25:00+00:00,2025-04-04T22:30:00-07:00,2025-04-05 05:30:00+00:00,3773,3432,323
2025-04-04T22:30:00-07:00,2025-04-05 05:30:00+00:00,2025-04-04T22:35:00-07:00,2025-04-05 05:35:00+00:00,3595,3249,323
2025-04-04T22:35:00-07:00,2025-04-05 05:35:00+00:00,2025-04-04T22:40:00-07:00,2025-04-05 05:40:00+00:00,3325,2978,323
2025-04-04T22:40:00-07:00,2025-04-05 05:40:00+00:00,2025-04-04T22:45:00-07:00,2025-04-05 05:45:00+00:00,3103,2762,323
2025-04-04T22:45:00-07:00,2025-04-05 05:45:00+00:00,2025-04-04T22:50:00-07:00,2025-04-05 05:50:00+00:00,2991,2662,320
2025-04-04T22:50:00-07:00,2025-04-05 05:50:00+00:00,2025-04-04T22:55:00-07:00,2025-04-05 05:55:00+00:00,2951,2621,323
2025-04-04T22:55:00-07:00,2025-04-05 05:55:00+00:00,2025-04-04T23:00:00-07:00,2025-04-05 06:00:00+00:00,2787,2444,323
2025-04-04T23:00:00-07:00,2025-04-05 06:00:00+00:00,2025-04-04T23:05:00-07:00,2025-04-05 06:05:00+00:00,2641,2297,325
2025-04-04T23:05:00-07:00,2025-04-05 06:05:00+00:00,2025-04-04T23:10:00-07:00,2025-04-05 06:10:00+00:00,2469,2049,416
2025-04-04T23:10:00-07:00,2025-04-05 06:10:00+00:00,2025-04-04T23:15:00-07:00,2025-04-05 06:15:00+00:00,2393,1964,428
2025-04-04T23:15:00-07:00,2025-04-05 06:15:00+00:00,2025-04-04T23:20:00-07:00,2025-04-05 06:20:00+00:00,2357,1923,425
2025-04-04T23:20:00-07:00,2025-04-05 06:20:00+00:00,2025-04-04T23:25:00-07:00,2025-04-05 06:25:00+00:00,2155,1714,410
2025-04-04T23:25:00-07:00,2025-04-05 06:25:00+00:00,2025-04-04T23:30:00-07:00,2025-04-05 06:30:00+00:00,1858,1431,403
2025-04-04T23:30:00-07:00,2025-04-05 06:30:00+00:00,2025-04-04T23:35:00-07:00,2025-04-05 06:35:00+00:00,1613,1191,399
2025-04-04T23:35:00-07:00,2025-04-05 06:35:00+00:00,2025-04-04T23:40:00-07:00,2025-04-05 06:40:00+00:00,1455,1048,398
2025-04-04T23:40:00-07:00,2025-04-05 06:40:00+00:00,2025-04-04T23:45:00-07:00,2025-04-05 06:45:00+00:00,1296,887,388
2025-04-04T23:45:00-07:00,2025-04-05 06:45:00+00:00,2025-04-04T23:50:00-07:00,2025-04-05 06:50:00+00:00,1080,736,322
2025-04-04T23:50:00-07:00,2025-04-05 06:50:00+00:00,2025-04-04T23:55:00-07:00,2025-04-05 06:55:00+00:00,830,574,235
2025-04-04T23:55:00-07:00,2025-04-05 06:55:00+00:00,2025-04-05T00:00:00-07:00,2025-04-05 07:00:00+00:00,730,522,220
2025-04-05T00:00:00-07:00,2025-04-05 07:00:00+00:00,2025-04-05T00:05:00-07:00,2025-04-05 07:05:00+00:00,1013,900,167
2025-04-05T00:05:00-07:00,2025-04-05 07:05:00+00:00,2025-04-05T00:10:00-07:00,2025-04-05 07:10:00+00:00,2243,2302,63
2025-04-05T00:10:00-07:00,2025-04-05 07:10:00+00:00,2025-04-05T00:15:00-07:00,2025-04-05 07:15:00+00:00,2776,2749,38
2025-04-05T00:15:00-07:00,2025-04-05 07:15:00+00:00,2025-04-05T00:20:00-07:00,2025-04-05 07:20:00+00:00,2856,2809,38
2025-04-05T00:20:00-07:00,2025-04-05 07:20:00+00:00,2025-04-05T00:25:00-07:00,2025-04-05 07:25:00+00:00,2696,2644,38
2025-04-05T00:25:00-07:00,2025-04-05 07:25:00+00:00,2025-04-05T00:30:00-07:00,2025-04-05 07:30:00+00:00,2531,2479,38
2025-04-05T00:30:00-07:00,2025-04-05 07:30:00+00:00,2025-04-05T00:35:00-07:00,2025-04-05 07:35:00+00:00,2290,2214,38
2025-04-05T00:35:00-07:00,2025-04-05 07:35:00+00:00,2025-04-05T00:40:00-07:00,2025-04-05 07:40:00+00:00,2015,1962,38
2025-04-05T00:40:00-07:00,2025-04-05 07:40:00+00:00,2025-04-05T00:45:00-07:00,2025-04-05 07:45:00+00:00,1824,1753,38
2025-04-05T00:45:00-07:00,2025-04-05 07:45:00+00:00,2025-04-05T00:50:00-07:00,2025-04-05 07:50:00+00:00,1432,1353,38
2025-04-05T00:50:00-07:00,2025-04-05 07:50:00+00:00,2025-04-05T00:55:00-07:00,2025-04-05 07:55:00+00:00,1150,1107,38
2025-04-05T00:55:00-07:00,2025-04-05 07:55:00+00:00,2025-04-05T01:00:00-07:00,2025-04-05 08:00:00+00:00,1155,1122,38
2025-04-05T01:00:00-07:00,2025-04-05 08:00:00+00:00,2025-04-05T01:05:00-07:00,2025-04-05 08:05:00+00:00,1226,1158,67
2025-04-05T01:05:00-07:00,2025-04-05 08:05:00+00:00,2025-04-05T01:10:00-07:00,2025-04-05 08:10:00+00:00,1285,1210,87
2025-04-05T01:10:00-07:00,2025-04-05 08:10:00+00:00,2025-04-05T01:15:00-07:00,2025-04-05 08:15:00+00:00,1274,1183,86
2025-04-05T01:15:00-07:00,2025-04-05 08:15:00+00:00,2025-04-05T01:20:00-07:00,2025-04-05 08:20:00+00:00,1229,1145,86
2025-04-05T01:20:00-07:00,2025-04-05 08:20:00+00:00,2025-04-05T01:25:00-07:00,2025-04-05 08:25:00+00:00,1209,1111,86
2025-04-05T01:25:00-07:00,2025-04-05 08:25:00+00:00,2025-04-05T01:30:00-07:00,2025-04-05 08:30:00+00:00,1066,967,85
2025-04-05T01:30:00-07:00,2025-04-05 08:30:00+00:00,2025-04-05T01:35:00-07:00,2025-04-05 08:35:00+00:00,900,804,84
2025-04-05T01:35:00-07:00,2025-04-05 08:35:00+00:00,2025-04-05T01:40:00-07:00,2025-04-05 08:40:00+00:00,825,739,83
2025-04-05T01:40:00-07:00,2025-04-05 08:40:00+00:00,2025-04-05T01:45:00-07:00,2025-04-05 08:45:00+00:00,777,686,80
2025-04-05T01:45:00-07:00,2025-04-05 08:45:00+00:00,2025-04-05T01:50:00-07:00,2025-04-05 08:50:00+00:00,603,516,74
2025-04-05T01:50:00-07:00,2025-04-05 08:50:00+00:00,2025-04-05T01:55:00-07:00,2025-04-05 08:55:00+00:00,565,496,68
2025-04-05T01:55:00-07:00,2025-04-05 08:55:00+00:00,2025-04-05T02:00:00-07:00,2025-04-05 09:00:00+00:00,474,406,57
2025-04-05T02:00:00-07:00,2025-04-05 09:00:00+00:00,2025-04-05T02:05:00-07:00,2025-04-05 09:05:00+00:00,436,406,42
2025-04-05T02:05:00-07:00,2025-04-05 09:05:00+00:00,2025-04-05T02:10:00-07:00,2025-04-05 09:10:00+00:00,634,631,18
2025-04-05T02:10:00-07:00,2025-04-05 09:10:00+00:00,2025-04-05T02:15:00-07:00,2025-04-05 09:15:00+00:00,645,628,8
2025-04-05T02:15:00-07:00,2025-04-05 09:15:00+00:00,2025-04-05T02:20:00-07:00,2025-04-05 09:20:00+00:00,567,565,-2
2025-04-05T02:20:00-07:00,2025-04-05 09:20:00+00:00,2025-04-05T02:25:00-07:00,2025-04-05 09:25:00+00:00,511,503,0
2025-04-05T02:25:00-07:00,2025-04-05 09:25:00+00:00,2025-04-05T02:30:00-07:00,2025-04-05 09:30:00+00:00,450,452,-3
2025-04-05T02:30:00-07:00,2025-04-05 09:30:00+00:00,2025-04-05T02:35:00-07:00,2025-04-05 09:35:00+00:00,453,461,-3
2025-04-05T02:35:00-07:00,2025-04-05 09:35:00+00:00,2025-04-05T02:40:00-07:00,2025-04-05 09:40:00+00:00,511,513,-1
2025-04-05T02:40:00-07:00,2025-04-05 09:40:00+00:00,2025-04-05T02:45:00-07:00,2025-04-05 09:45:00+00:00,508,508,-2
2025-04-05T02:45:00-07:00,2025-04-05 09:45:00+00:00,2025-04-05T02:50:00-07:00,2025-04-05 09:50:00+00:00,471,471,-2
2025-04-05T02:50:00-07:00,2025-04-05 09:50:00+00:00,2025-04-05T02:55:00-07:00,2025-04-05 09:55:00+00:00,465,466,0
2025-04-05T02:55:00-07:00,2025-04-05 09:55:00+00:00,2025-04-05T03:00:00-07:00,2025-04-05 10:00:00+00:00,456,455,1
2025-04-05T03:00:00-07:00,2025-04-05 10:00:00+00:00,2025-04-05T03:05:00-07:00,2025-04-05 10:05:00+00:00,487,490,-1
2025-04-05T03:05:00-07:00,2025-04-05 10:05:00+00:00,2025-04-05T03:10:00-07:00,2025-04-05 10:10:00+00:00,463,464,-3
2025-04-05T03:10:00-07:00,2025-04-05 10:10:00+00:00,2025-04-05T03:15:00-07:00,2025-04-05 10:15:00+00:00,467,478,-2
2025-04-05T03:15:00-07:00,2025-04-05 10:15:00+00:00,2025-04-05T03:20:00-07:00,2025-04-05 10:20:00+00:00,490,491,-3
2025-04-05T03:20:00-07:00,2025-04-05 10:20:00+00:00,2025-04-05T03:25:00-07:00,2025-04-05 10:25:00+00:00,500,504,-3
2025-04-05T03:25:00-07:00,2025-04-05 10:25:00+00:00,2025-04-05T03:30:00-07:00,2025-04-05 10:30:00+00:00,544,552,-3
2025-04-05T03:30:00-07:00,2025-04-05 10:30:00+00:00,2025-04-05T03:35:00-07:00,2025-04-05 10:35:00+00:00,545,541,-3
2025-04-05T03:35:00-07:00,2025-04-05 10:35:00+00:00,2025-04-05T03:40:00-07:00,2025-04-05 10:40:00+00:00,503,501,-3
2025-04-05T03:40:00-07:00,2025-04-05 10:40:00+00:00,2025-04-05T03:45:00-07:00,2025-04-05 10:45:00+00:00,468,472,-2
2025-04-05T03:45:00-07:00,2025-04-05 10:45:00+00:00,2025-04-05T03:50:00-07:00,2025-04-05 10:50:00+00:00,528,535,-3
2025-04-05T03:50:00-07:00,2025-04-05 10:50:00+00:00,2025-04-05T03:55:00-07:00,2025-04-05 10:55:00+00:00,546,546,-3
2025-04-05T03:55:00-07:00,2025-04-05 10:55:00+00:00,2025-04-05T04:00:00-07:00,2025-04-05 11:00:00+00:00,497,506,-4
2025-04-05T04:00:00-07:00,2025-04-05 11:00:00+00:00,2025-04-05T04:05:00-07:00,2025-04-05 11:05:00+00:00,611,609,13
2025-04-05T04:05:00-07:00,2025-04-05 11:05:00+00:00,2025-04-05T04:10:00-07:00,2025-04-05 11:10:00+00:00,812,711,125
2025-04-05T04:10:00-07:00,2025-04-05 11:10:00+00:00,2025-04-05T04:15:00-07:00,2025-04-05 11:15:00+00:00,908,767,145
2025-04-05T04:15:00-07:00,2025-04-05 11:15:00+00:00,2025-04-05T04:20:00-07:00,2025-04-05 11:20:00+00:00,991,855,145
2025-04-05T04:20:00-07:00,2025-04-05 11:20:00+00:00,2025-04-05T04:25:00-07:00,2025-04-05 11:25:00+00:00,1063,922,145
2025-04-05T04:25:00-07:00,2025-04-05 11:25:00+00:00,2025-04-05T04:30:00-07:00,2025-04-05 11:30:00+00:00,1098,956,145
2025-04-05T04:30:00-07:00,2025-04-05 11:30:00+00:00,2025-04-05T04:35:00-07:00,2025-04-05 11:35:00+00:00,1167,1027,145
2025-04-05T04:35:00-07:00,2025-04-05 11:35:00+00:00,2025-04-05T04:40:00-07:00,2025-04-05 11:40:00+00:00,1248,1104,145
2025-04-05T04:40:00-07:00,2025-04-05 11:40:00+00:00,2025-04-05T04:45:00-07:00,2025-04-05 11:45:00+00:00,1274,1131,145
2025-04-05T04:45:00-07:00,2025-04-05 11:45:00+00:00,2025-04-05T04:50:00-07:00,2025-04-05 11:50:00+00:00,1317,1168,145
2025-04-05T04:50:00-07:00,2025-04-05 11:50:00+00:00,2025-04-05T04:55:00-07:00,2025-04-05 11:55:00+00:00,1260,1116,145
2025-04-05T04:55:00-07:00,2025-04-05 11:55:00+00:00,2025-04-05T05:00:00-07:00,2025-04-05 12:00:00+00:00,1317,1180,145
2025-04-05T05:00:00-07:00,2025-04-05 12:00:00+00:00,2025-04-05T05:05:00-07:00,2025-04-05 12:05:00+00:00,1349,1196,157
2025-04-05T05:05:00-07:00,2025-04-05 12:05:00+00:00,2025-04-05T05:10:00-07:00,2025-04-05 12:10:00+00:00,1467,1218,260
2025-04-05T05:10:00-07:00,2025-04-05 12:10:00+00:00,2025-04-05T05:15:00-07:00,2025-04-05 12:15:00+00:00,1630,1353,286
2025-04-05T05:15:00-07:00,2025-04-05 12:15:00+00:00,2025-04-05T05:20:00-07:00,2025-04-05 12:20:00+00:00,1536,1244,286
2025-04-05T05:20:00-07:00,2025-04-05 12:20:00+00:00,2025-04-05T05:25:00-07:00,2025-04-05 12:25:00+00:00,1684,1421,286
2025-04-05T05:25:00-07:00,2025-04-05 12:25:00+00:00,2025-04-05T05:30:00-07:00,2025-04-05 12:30:00+00:00,1708,1425,286
2025-04-05T05:30:00-07:00,2025-04-05 12:30:00+00:00,2025-04-05T05:35:00-07:00,2025-04-05 12:35:00+00:00,1915,1657,284
2025-04-05T05:35:00-07:00,2025-04-05 12:35:00+00:00,2025-04-05T05:40:00-07:00,2025-04-05 12:40:00+00:00,2069,1801,282
2025-04-05T05:40:00-07:00,2025-04-05 12:40:00+00:00,2025-04-05T05:45:00-07:00,2025-04-05 12:45:00+00:00,2283,2022,272
2025-04-05T05:45:00-07:00,2025-04-05 12:45:00+00:00,2025-04-05T05:50:00-07:00,2025-04-05 12:50:00+00:00,2289,2037,243
2025-04-05T05:50:00-07:00,2025-04-05 12:50:00+00:00,2025-04-05T05:55:00-07:00,2025-04-05 12:55:00+00:00,2224,2005,216
2025-04-05T05:55:00-07:00,2025-04-05 12:55:00+00:00,2025-04-05T06:00:00-07:00,2025-04-05 13:00:00+00:00,2263,2095,200
2025-04-05T06:00:00-07:00,2025-04-05 13:00:00+00:00,2025-04-05T06:05:00-07:00,2025-04-05 13:05:00+00:00,2722,2540,224
2025-04-05T06:05:00-07:00,2025-04-05 13:05:00+00:00,2025-04-05T06:10:00-07:00,2025-04-05 13:10:00+00:00,3357,2995,418
2025-04-05T06:10:00-07:00,2025-04-05 13:10:00+00:00,2025-04-05T06:15:00-07:00,2025-04-05 13:15:00+00:00,3766,3355,447
2025-04-05T06:15:00-07:00,2025-04-05 13:15:00+00:00,2025-04-05T06:20:00-07:00,2025-04-05 13:20:00+00:00,4042,3614,446
2025-04-05T06:20:00-07:00,2025-04-05 13:20:00+00:00,2025-04-05T06:25:00-07:00,2025-04-05 13:25:00+00:00,4226,3780,448
2025-04-05T06:25:00-07:00,2025-04-05 13:25:00+00:00,2025-04-05T06:30:00-07:00,2025-04-05 13:30:00+00:00,4074,3588,469
2025-04-05T06:30:00-07:00,2025-04-05 13:30:00+00:00,2025-04-05T06:35:00-07:00,2025-04-05 13:35:00+00:00,3878,3423,437
2025-04-05T06:35:00-07:00,2025-04-05 13:35:00+00:00,2025-04-05T06:40:00-07:00,2025-04-05 13:40:00+00:00,3752,3334,406
2025-04-05T06:40:00-07:00,2025-04-05 13:40:00+00:00,2025-04-05T06:45:00-07:00,2025-04-05 13:45:00+00:00,3566,3165,383
2025-04-05T06:45:00-07:00,2025-04-05 13:45:00+00:00,2025-04-05T06:50:00-07:00,2025-04-05 13:50:00+00:00,3264,2844,362
2025-04-05T06:50:00-07:00,2025-04-05 13:50:00+00:00,2025-04-05T06:55:00-07:00,2025-04-05 13:55:00+00:00,2346,2011,259
2025-04-05T06:55:00-07:00,2025-04-05 13:55:00+00:00,2025-04-05T07:00:00-07:00,2025-04-05 14:00:00+00:00,2039,1857,181
2025-04-05T07:00:00-07:00,2025-04-05 14:00:00+00:00,2025-04-05T07:05:00-07:00,2025-04-05 14:05:00+00:00,2082,1964,124
2025-04-05T07:05:00-07:00,2025-04-05 14:05:00+00:00,2025-04-05T07:10:00-07:00,2025-04-05 14:10:00+00:00,2439,2372,101
2025-04-05T07:10:00-07:00,2025-04-05 14:10:00+00:00,2025-04-05T07:15:00-07:00,2025-04-05 14:15:00+00:00,2157,2013,83
2025-04-05T07:15:00-07:00,2025-04-05 14:15:00+00:00,2025-04-05T07:20:00-07:00,2025-04-05 14:20:00+00:00,1587,1485,44
2025-04-05T07:20:00-07:00,2025-04-05 14:20:00+00:00,2025-04-05T07:25:00-07:00,2025-04-05 14:25:00+00:00,1073,1096,-52
2025-04-05T07:25:00-07:00,2025-04-05 14:25:00+00:00,2025-04-05T07:30:00-07:00,2025-04-05 14:30:00+00:00,644,712,-127
2025-04-05T07:30:00-07:00,2025-04-05 14:30:00+00:00,2025-04-05T07:35:00-07:00,2025-04-05 14:35:00+00:00,68,217,-196
2025-04-05T07:35:00-07:00,2025-04-05 14:35:00+00:00,2025-04-05T07:40:00-07:00,2025-04-05 14:40:00+00:00,-257,-75,-219
2025-04-05T07:40:00-07:00,2025-04-05 14:40:00+00:00,2025-04-05T07:45:00-07:00,2025-04-05 14:45:00+00:00,-727,-418,-374
2025-04-05T07:45:00-07:00,2025-04-05 14:45:00+00:00,2025-04-05T07:50:00-07:00,2025-04-05 14:50:00+00:00,-1421,-980,-498
2025-04-05T07:50:00-07:00,2025-04-05 14:50:00+00:00,2025-04-05T07:55:00-07:00,2025-04-05 14:55:00+00:00,-2117,-1678,-505
2025-04-05T07:55:00-07:00,2025-04-05 14:55:00+00:00,2025-04-05T08:00:00-07:00,2025-04-05 15:00:00+00:00,-2543,-1993,-522
2025-04-05T08:00:00-07:00,2025-04-05 15:00:00+00:00,2025-04-05T08:05:00-07:00,2025-04-05 15:05:00+00:00,-2287,-1719,-526
2025-04-05T08:05:00-07:00,2025-04-05 15:05:00+00:00,2025-04-05T08:10:00-07:00,2025-04-05 15:10:00+00:00,-1111,-784,-224
2025-04-05T08:10:00-07:00,2025-04-05 15:10:00+00:00,2025-04-05T08:15:00-07:00,2025-04-05 15:15:00+00:00,-906,-759,-167
2025-04-05T08:15:00-07:00,2025-04-05 15:15:00+00:00,2025-04-05T08:20:00-07:00,2025-04-05 15:20:00+00:00,-1175,-1016,-203
2025-04-05T08:20:00-07:00,2025-04-05 15:20:00+00:00,2025-04-05T08:25:00-07:00,2025-04-05 15:25:00+00:00,-1574,-1359,-241
2025-04-05T08:25:00-07:00,2025-04-05 15:25:00+00:00,2025-04-05T08:30:00-07:00,2025-04-05 15:30:00+00:00,-1797,-1583,-246
2025-04-05T08:30:00-07:00,2025-04-05 15:30:00+00:00,2025-04-05T08:35:00-07:00,2025-04-05 15:35:00+00:00,-2097,-1864,-250
2025-04-05T08:35:00-07:00,2025-04-05 15:35:00+00:00,2025-04-05T08:40:00-07:00,2025-04-05 15:40:00+00:00,-2181,-1947,-253
2025-04-05T08:40:00-07:00,2025-04-05 15:40:00+00:00,2025-04-05T08:45:00-07:00,2025-04-05 15:45:00+00:00,-2662,-2406,-302
2025-04-05T08:45:00-07:00,2025-04-05 15:45:00+00:00,2025-04-05T08:50:00-07:00,2025-04-05 15:50:00+00:00,-2963,-2666,-330
2025-04-05T08:50:00-07:00,2025-04-05 15:50:00+00:00,2025-04-05T08:55:00-07:00,2025-04-05 15:55:00+00:00,-3253,-2907,-352
2025-04-05T08:55:00-07:00,2025-04-05 15:55:00+00:00,2025-04-05T09:00:00-07:00,2025-04-05 16:00:00+00:00,-3218,-2862,-358
2025-04-05T09:00:00-07:00,2025-04-05 16:00:00+00:00,2025-04-05T09:05:00-07:00,2025-04-05 16:05:00+00:00,-3438,-3157,-335
2025-04-05T09:05:00-07:00,2025-04-05 16:05:00+00:00,2025-04-05T09:10:00-07:00,2025-04-05 16:10:00+00:00,-4206,-3965,-308
2025-04-05T09:10:00-07:00,2025-04-05 16:10:00+00:00,2025-04-05T09:15:00-07:00,2025-04-05 16:15:00+00:00,-4272,-3913,-333
2025-04-05T09:15:00-07:00,2025-04-05 16:15:00+00:00,2025-04-05T09:20:00-07:00,2025-04-05 16:20:00+00:00,-4299,-3956,-347
2025-04-05T09:20:00-07:00,2025-04-05 16:20:00+00:00,2025-04-05T09:25:00-07:00,2025-04-05 16:25:00+00:00,-4092,-3713,-351
2025-04-05T09:25:00-07:00,2025-04-05 16:25:00+00:00,2025-04-05T09:30:00-07:00,2025-04-05 16:30:00+00:00,-3974,-3623,-357
2025-04-05T09:30:00-07:00,2025-04-05 16:30:00+00:00,2025-04-05T09:35:00-07:00,2025-04-05 16:35:00+00:00,-3953,-3588,-364
2025-04-05T09:35:00-07:00,2025-04-05 16:35:00+00:00,2025-04-05T09:40:00-07:00,2025-04-05 16:40:00+00:00,-4086,-3742,-375
2025-04-05T09:40:00-07:00,2025-04-05 16:40:00+00:00,2025-04-05T09:45:00-07:00,2025-04-05 16:45:00+00:00,-4204,-3781,-430
2025-04-05T09:45:00-07:00,2025-04-05 16:45:00+00:00,2025-04-05T09:50:00-07:00,2025-04-05 16:50:00+00:00,-4379,-3919,-470
2025-04-05T09:50:00-07:00,2025-04-05 16:50:00+00:00,2025-04-05T09:55:00-07:00,2025-04-05 16:55:00+00:00,-4512,-3960,-566
